ddn_6_indel,ddn_W20!,ddn_G34E__Rv3249c_G206S,ddn_G34R,ddn_P45L,ddn_L49P,ddn_Y65S,ddn_W88!,ddn_91_indel,ddn_W139!,ddn_362_indel,fbiA_g-75c,fbiA_S35A,fbiA_G71G,fbiA_H183Q,fbiA_S184T,fbiA_G248G,fbiA_R321S,fbiC_A594S,Rv3249c_A17A,LINEAGE,SITEID,UNIQUEID,PLATEDESIGN,LOG2MIC,UPLOG2MIC,cluster12,cluster25,cluster50,cluster100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.1220.lab.1220.iso.1,UKMYC6,-9.97,-6.97,1530,1530,3061,149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0096.lab.22A048.iso.1,UKMYC5,-9.97,-6.06,70,116,763,382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0759.lab.SLM-012.iso.1,UKMYC5,-9.97,-6.06,536,341,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB11037.lab.24558.iso.1,UKMYC5,-9.97,-6.06,77,60,1005,2011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00506.lab.709045.iso.1,UKMYC5,-6.06,-5.06,7472,7472,154,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00012.lab.630081.iso.1,UKMYC5,-9.97,-6.06,7616,7616,206,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.01267.lab.27708.iso.1,UKMYC5,-5.06,-4.06,10093,5046,5046,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.MHL_0188-14.lab.06MIL0199.iso.1,UKMYC5,-9.97,-6.06,1372,1372,1372,1609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.3754.lab.3754.iso.1,UKMYC6,-9.97,-6.97,2299,909,366,186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-92920007.lab.IML-01785.iso.1,UKMYC6,-9.97,-6.97,8031,8031,4015,4015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB12014.lab.25190.iso.1,UKMYC6,-9.97,-6.97,1029,534,254,2046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0174.lab.2013231094.iso.1,UKMYC5,-9.97,-6.06,936,1874,451,904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T4475.lab.IML-00058.iso.1,UKMYC6,-9.97,-6.97,8976,492,44,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0152.lab.2013232054.iso.1,UKMYC5,-9.97,-6.06,8539,8539,4269,4269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB-041.lab.2200.iso.1,UKMYC6,-9.97,-6.97,5666,5666,5666,1415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-032.lab.2360.iso.1,UKMYC6,-9.97,-6.97,919,3680,406,573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-83140042.lab.83140042.iso.1,UKMYC6,-9.97,-6.97,7377,7377,3688,3688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00038962.lab.YA00038962.iso.1,UKMYC5,-9.97,-6.06,4926,122,116,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00073609.lab.YA00073609.iso.1,UKMYC5,-9.97,-6.06,4931,1524,1638,832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0353.lab.TAN-380.iso.1,UKMYC5,-9.97,-6.06,815,1632,1632,1632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00076260.lab.YA00076260.iso.1,UKMYC6,-6.06,-5.06,10614,451,423,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.28TB-D13-004.lab.2573.iso.1,UKMYC6,-9.97,-6.97,9222,1958,380,560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00100098.lab.YA00100098.iso.1,UKMYC6,-9.97,-6.97,5291,1322,276,2219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93350039.lab.IML-01859.iso.1,UKMYC6,-9.97,-6.97,10381,5190,5190,531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1566.lab.20950.iso.1,UKMYC6,-9.97,-6.97,1116,66,541,1083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-288.lab.IML-01191.iso.1,UKMYC6,-9.97,-6.97,7352,7352,678,678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA00647925.lab.YA00133018.iso.1,UKMYC6,-9.97,-6.97,3164,3164,949,1899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0225.lab.2013221077.iso.1,UKMYC5,-6.06,-5.06,5575,5575,5575,2787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1175.lab.2013185539.iso.1,UKMYC5,-9.97,-6.06,8193,8193,4096,255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-84310070.lab.IML-01905.iso.1,UKMYC6,-9.97,-6.97,5911,5911,5911,2955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.3758.lab.3758.iso.1,UKMYC6,-6.97,-6.06,631,433,1736,868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.DS-163.lab.IML-01240.iso.1,UKMYC6,-9.97,-6.97,4324,8650,1080,299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1187.lab.2015291002.iso.1,UKMYC5,-9.97,-6.06,6927,6927,6927,3463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01024.lab.719730.iso.1,UKMYC5,-9.97,-6.06,11,887,225,344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB31016.lab.1853.iso.1,UKMYC6,-9.97,-6.97,4850,242,7,1148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00009954.lab.YA00009954.iso.1,UKMYC5,-9.97,-6.06,7546,7546,514,1164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-032.lab.2388.iso.1,UKMYC6,-9.97,-6.97,919,3680,406,573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A43834.lab.06MIL1289.iso.1,UKMYC5,-9.97,-6.06,4305,4305,2152,2152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.NDST08.lab.06MIL1416.iso.1,UKMYC6,-9.97,-6.97,5542,5542,5542,138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00424.lab.704894.iso.1,UKMYC5,-9.97,-6.06,10695,5347,5347,944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0009.lab.2014222037.iso.1,UKMYC5,-9.97,-6.06,7519,7519,3759,3759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00014181.lab.YA00014181.iso.1,UKMYC5,-9.97,-6.06,4327,4327,129,831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.2859.lab.2859.iso.1,UKMYC6,-9.97,-6.97,4167,285,1146,1146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0086.lab.TAN-260.iso.1,UKMYC5,-9.97,-6.06,3718,3718,314,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.GB-83720025.lab.83720025.iso.1,UKMYC6,-9.97,-6.97,10209,5104,5104,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0336.lab.2014235054.iso.1,UKMYC5,-9.97,-6.06,10139,5069,5069,2534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0137.lab.22A093.iso.1,UKMYC5,-9.97,-6.06,10267,5133,5133,2566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,site.10.subj.YA00127820.lab.YA00127820.iso.1,UKMYC6,-3.06,-2.0,3440,3440,3440,3440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00929.lab.716654.iso.1,UKMYC5,-5.06,-4.06,3452,3452,3452,1726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00089942.lab.YA00089942.iso.1,UKMYC5,-9.97,-6.06,1842,1842,1842,1842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PPAR-0896.lab.PAR-044.iso.1,UKMYC5,-6.06,-5.06,176,149,321,1189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.T2243.lab.IML-00038.iso.1,UKMYC6,-9.97,-6.97,7068,7068,1766,97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-0847.lab.LS-10031-18.iso.1,UKMYC6,-6.97,-6.06,93,637,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0676.lab.LS-09984-18.iso.1,UKMYC6,-9.97,-6.97,126,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA00153785.lab.YA00132626.iso.1,UKMYC6,-6.06,-5.06,2459,1229,401,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB11007.lab.22069.iso.1,UKMYC5,-9.97,-6.06,3052,3052,6106,973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1199.lab.CO-00979-19.iso.1,UKMYC6,-9.97,-6.97,1846,3694,144,1163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00112.lab.632416.iso.1,UKMYC5,-9.97,-6.06,9501,4750,4750,1230
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-016.lab.2297.iso.1,UKMYC6,-9.97,-6.97,363,938,7,1148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.11005.lab.IML-00841.iso.1,UKMYC6,-9.97,-6.97,9395,546,77,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00026337.lab.YA00026337.iso.1,UKMYC6,-6.97,-6.06,9614,27,173,619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB21138.lab.27258.iso.1,UKMYC5,-9.97,-6.06,2392,470,82,147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB43020.lab.1911.iso.1,UKMYC5,-9.97,-6.06,7994,7994,445,891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-031.lab.2290.iso.1,UKMYC6,-6.06,-5.06,497,159,221,890
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4423.lab.4423.iso.1,UKMYC6,-6.06,-5.06,114,984,247,186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1909.lab.23837.iso.1,UKMYC6,-6.97,-6.06,767,868,1737,862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0526.lab.MOP-044.iso.1,UKMYC5,-9.97,-6.06,289,487,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00680.lab.713562.iso.1,UKMYC5,-9.97,-6.06,8894,227,269,123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1464.lab.CO-03195-19.iso.1,UKMYC6,-9.97,-6.97,2869,2869,2869,220
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A562.lab.06MIL1285.iso.1,UKMYC5,-9.97,-6.06,2993,2993,5987,755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB0206.lab.17115.iso.1,UKMYC6,-9.97,-6.97,671,671,564,459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0200.lab.CO-09078-18.iso.1,UKMYC6,-9.97,-6.97,396,793,1208,2418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1167.lab.2013185497.iso.1,UKMYC5,-9.97,-6.06,982,1966,639,319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,UKMYC5,-9.97,-6.06,536,341,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1238.lab.CO-01166-19.iso.1,UKMYC6,-6.97,-6.06,5588,5588,5588,486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00032766.lab.YA00032766.iso.1,UKMYC5,-9.97,-6.06,1823,1823,1823,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1492.lab.20000.iso.1,UKMYC6,-9.97,-6.97,2494,1958,380,560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-283.lab.IML-01196.iso.1,UKMYC6,-9.97,-6.97,9109,25,225,344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00279.lab.T-4121.iso.1,UKMYC5,-5.06,-4.06,8070,1392,559,762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMFR-0680.lab.MFR-067.iso.1,UKMYC5,-9.97,-6.06,47,528,136,246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.UA8-2017.lab.UA8-2017.iso.1,UKMYC5,-9.97,-6.06,2416,442,44,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.A43088.lab.06MIL1378.iso.1,UKMYC6,-9.97,-6.97,4298,4298,469,1880
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00105894.lab.YA00105894.iso.1,UKMYC6,-6.97,-6.06,4378,4378,1530,673
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0015.lab.TAN-038.iso.1,UKMYC5,-9.97,-6.06,3131,6263,6263,3131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00595.lab.714320.iso.1,UKMYC5,-5.06,-4.06,6221,6221,6221,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1311.lab.LS-01029-19.iso.1,UKMYC6,-6.97,-6.06,5920,5920,5920,139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0778.lab.SLM-033.iso.1,UKMYC5,-6.06,-5.06,1947,277,556,1182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.01325.lab.725614.iso.1,UKMYC5,-5.06,-4.06,6044,6044,6044,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0309.lab.2015232071.iso.1,UKMYC5,-9.97,-6.06,7323,7323,3661,3661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0895.lab.22A129.iso.1,UKMYC5,-9.97,-6.06,4853,10,1374,354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.RLH_0245-14.lab.06MIL0130.iso.1,UKMYC5,-9.97,-6.06,2573,1286,1286,106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.10610.lab.IML-01030.iso.1,UKMYC6,-9.97,-6.97,8550,8550,296,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMFR-0715.lab.MFR-173.iso.1,UKMYC5,-9.97,-6.06,5338,1453,2908,305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.10134.lab.IML-01040.iso.1,UKMYC6,-9.97,-6.97,6583,6583,6583,3291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-0931.lab.MK-0224.iso.1,UKMYC5,-9.97,-6.06,4595,161,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2243.lab.FN-00223-17.iso.1,UKMYC6,-9.97,-6.97,126,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-1416.lab.MA-00027-19.iso.1,UKMYC6,-6.06,-5.06,199,486,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.KYRG-1101.lab.IML-02070.iso.1,UKMYC6,-9.97,-6.97,8634,8634,395,2141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00021505.lab.YA00021505.iso.1,UKMYC5,-9.97,-6.06,1674,451,423,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1052.lab.19704.iso.1,UKMYC6,-9.97,-6.97,4863,108,1744,316
